time_aest,location,element_id,tuflow_cell_number,x,y,bed_elevation_m,variable,level,unit,target_z_m,tuflow,schism,schism_minus_tuflow,schism_valid_nodes
2011-05-02 06:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4225334733,22.2503765527,10.0000000000,-12.2503765527,2
2011-05-02 07:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3940674699,23.2058262188,10.0000000000,-13.2058262188,2
2011-05-02 08:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3593976426,24.1446460957,10.0000000000,-14.1446460957,2
2011-05-02 09:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3288981979,24.7176373005,10.0000000000,-14.7176373005,2
2011-05-02 10:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3074753171,24.9474258704,10.0000000000,-14.9474258704,2
2011-05-02 11:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3005832513,24.9304607579,10.0000000000,-14.9304607579,2
2011-05-02 12:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3091345274,24.5595777729,10.0000000000,-14.5595777729,2
2011-05-02 13:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3314501532,23.9882134881,10.0000000000,-13.9882134881,2
2011-05-02 14:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3610487993,23.2620969021,10.0000000000,-13.2620969021,2
2011-05-02 15:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3871389340,22.9365542805,10.0000000000,-12.9365542805,2
2011-05-02 16:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4039791854,22.8525461289,10.0000000000,-12.8525461289,2
2011-05-02 17:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4140996270,22.8902840256,10.0000000000,-12.8902840256,2
2011-05-02 18:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4079850054,23.2563679975,10.0000000000,-13.2563679975,2
2011-05-02 19:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3826914402,24.2251104449,10.0000000000,-14.2251104449,2
2011-05-02 20:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3535982492,24.8077667866,10.0000000000,-14.8077667866,2
2011-05-02 21:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3237152316,25.3042011977,10.0000000000,-15.3042011977,2
2011-05-02 22:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3022170076,25.4068258925,10.0000000000,-15.4068258925,2
2011-05-02 23:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2956679757,25.2825366828,10.0000000000,-15.2825366828,2
2011-05-03 00:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3080655952,24.9080070701,10.0000000000,-14.9080070701,2
2011-05-03 01:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3324782631,24.2227245369,10.0000000000,-14.2227245369,2
2011-05-03 02:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3645871879,23.6110539758,9.9999985722,-13.6110554036,2
2011-05-03 03:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3968719035,22.9868773749,9.9999752696,-12.9869021053,2
2011-05-03 04:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4217207374,22.7358316861,9.9997835576,-12.7360481285,2
2011-05-03 05:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4433086865,22.4619693893,9.9988899249,-12.4630794644,2
2011-05-03 06:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4431258450,22.8914940634,9.9975492941,-12.8939447693,2
2011-05-03 07:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4224544881,23.8463004958,9.9979305865,-13.8483699093,2
2011-05-03 08:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3942481887,24.4138507735,9.9985573176,-14.4152934559,2
2011-05-03 09:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3557700073,25.2101345022,9.9991446446,-15.2109898576,2
2011-05-03 10:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3232661317,25.7007866051,9.9995000792,-15.7012865259,2
2011-05-03 11:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3029120487,25.6758163209,9.9996114148,-15.6762049061,2
2011-05-03 12:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2992830640,25.6603854945,9.9995002025,-15.6608852920,2
2011-05-03 13:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3138677568,25.1381683143,9.9985666782,-15.1396016362,2
2011-05-03 14:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3362722260,24.6758374297,9.9941815857,-14.6816558439,2
2011-05-03 15:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3658506034,24.0265758602,9.9723497382,-14.0542261221,2
2011-05-03 16:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3918480989,23.5948095455,9.9053134776,-13.6894960679,2
2011-05-03 17:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4125881121,23.3213768671,9.7945797966,-13.5267970705,2
2011-05-03 18:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4168442265,23.4597154011,9.6974091763,-13.7623062248,2
2011-05-03 19:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4056611846,24.0744933483,9.6949495635,-14.3795437848,2
2011-05-03 20:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3839800460,24.4845645667,9.7338650439,-14.7506995228,2
2011-05-03 21:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3488763510,25.3462903181,9.7949326239,-15.5513576942,2
2011-05-03 22:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3188685706,25.7303285104,9.8383168006,-15.8920117098,2
2011-05-03 23:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2973463470,25.7718484093,9.8508100756,-15.9210383337,2
2011-05-04 00:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2946908936,25.6327347212,9.8180759409,-15.8146587803,2
2011-05-04 01:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3087943442,25.1932234434,9.7209823608,-15.4722410825,2
2011-05-04 02:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3355755628,24.6416408301,9.5431085763,-15.0985322538,2
2011-05-04 03:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3738112795,23.7904811140,9.1670850040,-14.6233961100,2
2011-05-04 04:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4065683617,23.2066091387,8.6032039579,-14.6034051808,2
2011-05-04 05:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4311540556,23.0131194747,8.1194024008,-14.8937170738,2
2011-05-04 06:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4488664265,22.8632314836,7.7164201289,-15.1468113547,2
2011-05-04 07:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4464581524,23.2851315311,7.5865445631,-15.6985869679,2
2011-05-04 08:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4233259929,24.0362395350,7.8373872857,-16.1988522493,2
2011-05-04 09:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3850792203,24.8369185755,8.2502105146,-16.5867080610,2
2011-05-04 10:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3442429784,25.5134504815,8.6161247864,-16.8973256950,2
2011-05-04 11:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3123678933,25.7089400301,8.8414311600,-16.8675088701,2
2011-05-04 12:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2952224020,25.7114997488,8.9530396625,-16.7584600864,2
2011-05-04 13:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2956937272,25.5581878371,8.9496325676,-16.6085552695,2
2011-05-04 14:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3120317103,25.2492449772,8.6966601140,-16.5525848632,2
2011-05-04 15:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3417352803,24.5833786207,8.1436533503,-16.4397252705,2
2011-05-04 16:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3712154545,24.1500790264,7.4805629127,-16.6695161137,2
2011-05-04 17:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3971890628,23.8913168644,6.8783900493,-17.0129268151,2
2011-05-04 18:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4172856195,23.6489046687,6.4574566717,-17.1914479970,2
2011-05-04 19:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4254684352,23.5944964063,6.2154271870,-17.3790692193,2
2011-05-04 20:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4123335708,24.1475361248,6.2976904667,-17.8498456581,2
2011-05-04 21:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3833516067,24.8407636743,6.6092359248,-18.2315277495,2
2011-05-04 22:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3524745058,25.3665077792,6.9135860648,-18.4529217144,2
2011-05-04 23:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3239727035,25.7068502533,7.1699079994,-18.5369422539,2
2011-05-05 00:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3055570329,25.8698041205,7.3574859716,-18.5123181489,2
2011-05-05 01:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3052065113,25.6409556057,7.3402747880,-18.3006808177,2
2011-05-05 02:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3213873838,25.3140055318,7.0838922385,-18.2301132933,2
2011-05-05 03:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3506797806,24.5624131100,6.6104375771,-17.9519755330,2
2011-05-05 04:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3872924695,23.8556734315,5.9747435193,-17.8809299122,2
2011-05-05 05:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4211258718,23.1295660648,5.2955446149,-17.8340214498,2
